100,1.31e-05
600,5.18152e-05
1100,7.38506e-05
1600,9.09486e-05
2100,0.000122535
2600,0.000134162
3100,0.000164109
3600,0.000208021
4100,0.000226604
4600,0.000233021
5100,0.000269748
5600,0.000265548
6100,0.000324965
6600,0.000384728
7100,0.000375698
7600,0.000383571
8100,0.000446511
8600,0.000396442
9100,0.000519476
9600,0.000496169
