100,2.3922e-06
1100,1.76528e-05
2100,3.81818e-05
3100,4.43166e-05
4100,5.99358e-05
5100,6.98934e-05
6100,8.35362e-05
7100,0.000123804
8100,0.000115376
9100,0.000143355
